episode,RL_mean,RL_std,PERL_mean,PERL_std,Oracle_mean,Oracle_std,Pattern Prediction_mean,Pattern Prediction_std
29,-0.8096034007842656,0.12339812893192187,0.014434305073229292,0.34102260069470847,0.02305342053338655,0.004546190087110222,0.22572783823008702,0.003190380418456646
30,-0.8081262738802372,0.12743922492617682,0.013124342942569894,0.33856138936894337,0.02367099167003539,0.00439375400851842,0.22648442697109977,0.002938743925731664
31,-0.8068610663572977,0.13101302983977609,0.011753780341356601,0.3359813153702312,0.02401136372748569,0.004148667877298985,0.2269877022954323,0.0029376028727886184
32,-0.8055947217590445,0.13474538257697774,0.01019157075940888,0.3336438210613257,0.024115225020037268,0.004332150155225745,0.227747856181568,0.002871692981397622
33,-0.8045711045688424,0.13816950506411818,0.008970301275520204,0.33131953801820374,0.02439678972714754,0.004250218725542398,0.2280886649648215,0.002984201558442826
34,-0.8033779133515595,0.14153136166727315,0.007199216022819588,0.3290621759192816,0.024380482187476682,0.004041754870996911,0.2287075876343876,0.0028621805001934567
35,-0.8021353001140341,0.144703962459334,0.0053023926605002825,0.3269410449394464,0.024252636504590197,0.004131888888874011,0.2290023396049336,0.002739916291136062
36,-0.8010306478360391,0.1476427764947329,0.0033224363335256912,0.32517870757608436,0.024187634031614613,0.004095093516865543,0.2291886706122515,0.0025508913340954982
37,-0.7999477885220138,0.15051562392465143,0.0017792488372601056,0.3235678373083401,0.02467019105017343,0.003950764771554319,0.2300590967012146,0.0024858849423263856
38,-0.7990455397105173,0.15340719845513795,-0.00022888533500950436,0.3220887214359172,0.024811753106198098,0.003927467070722829,0.230273412464452,0.0025858819308013487
39,-0.7979310229500046,0.156117116067175,-0.002344081953913002,0.3205288689282264,0.025230719180702965,0.003788789663577797,0.23055613769134273,0.0026661490080226204
40,-0.7972181969572425,0.15852907438384956,-0.004485812480079787,0.31912304112815065,0.025498134563854524,0.0037823884676599366,0.2309321582737408,0.002767592240179659
41,-0.796477119634549,0.16075919625185953,-0.0063873850032497015,0.31785087169695264,0.025229038986173014,0.004051068718219884,0.2311998179969783,0.0027091630833155416
